ntc_id,prov,plan_id,adm,ntwk_org,sat_name,long_nom,act_code,ntf_rsn,st_cur,d_rcv,wic_no,wic_part,ntc_type,adm_ref_id,tgt_ntc_id,stn_name,long_dec,lat_dec,ctry
114505084,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2777,"2","S",,,"KX113F09-B",126.2669,33.114399,"KOR"
114505085,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2778,"2","S",,,"KX113F09-C",126.2669,33.114399,"KOR"
114505086,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2777,"2","S",,,"KX113F09-D",126.2669,33.114399,"KOR"
114505087,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2775,"2","S",,,"KX113F09-E",126.2669,33.114399,"KOR"
114505088,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2775,"2","S",,,"KX113F09-MS",126.2669,33.114399,"KOR"
114505089,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2777,"2","S",,,"KX113F09-NS",126.2669,33.114399,"KOR"
114505090,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2777,"2","S",,,"KX113F09-SS",126.2669,33.114399,"KOR"
114505091,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2777,"2","S",,,"KX113F09-TS",126.2669,33.114399,"KOR"
114505094,"11.2",,"F",,"NOAA-KLM",,"A","N","50","05/06/14 00:00:00",2779,"2","S","134B",,"LANNION-A25",-3.4735999,48.7514,"F"
114505095,"11.2",,"F",,"METOP",,"A","N","50","05/06/14 00:00:00",2778,"2","S","134A",,"LANNION-A25",-3.4735999,48.7514,"F"
114505096,"11.2",,"F",,"METOP",,"A","N","50","05/07/14 00:00:00",2779,"2","S","134C",,"LANNION-A26",-3.4739001,48.750599,"F"
114505097,"11.2",,"F",,"NOAA-KLM",,"A","N","50","05/07/14 00:00:00",2777,"2","S","134D",,"LANNION-A26",-3.4739001,48.750599,"F"
114505098,"11.2",,"F",,"LUX-G3-19.2E",19.200001,"A","N","50","05/07/14 00:00:00",2777,"2","S","123",,"S ASSISE 2 47L",2.5597,48.5508,"F"
114505100,"11.2",,"RUS",,"GOMS-M",76,"A","N","50","05/14/14 00:00:00",2824,"2","S","12-3-016085",,"KANEVSKA/AAPD",38.966702,46.0667,"RUS"
114505101,"11.2",,"RUS",,"GOMS-M",76,"A","N","50","05/14/14 00:00:00",2824,"2","S","12-3-016075",,"B-KALIT2/AAPD",40.8167,48.233299,"RUS"
114505102,"11.2",,"RUS",,"GOMS-M",76,"A","N","50","05/14/14 00:00:00",2824,"2","S","12-3-016090",,"ROST-D16/AAPD",39.733299,47.25,"RUS"
114505104,"11.2",,"F",,"TURKSAT-42E-A",42,"A","N","50","06/11/14 00:00:00",2788,"2","S","122",,"S ASSISE 2 51",2.5597,48.5508,"F"
114505107,"11.2",,"F",,"SKYNET-5E",-17.799999,"A","N","50","06/13/14 00:00:00",2779,"2","S","182B",,"TOULOUSE COSMONAUTES",1.4974999,43.558899,"F"
114505108,"11.2",,"CHN",,"CHINASAT-6",110.5,"M","N","50","11/03/15 00:00:00",2860,"2","S","CHN",,"SHENYANG_MH_1.8M_KU",123.4906,41.637501,"CHN"
114505110,"11.2",,"F",,"EUROPESTAR-47.5E",47.5,"A","N","50","07/22/14 00:00:00",2781,"2","S","207A",,"BERCENAY EN OTHE 06A",3.8857999,48.2211,"F"
114505111,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D13",126.9772,37.5336,"KOR"
114505112,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D14",127.0944,37.715,"KOR"
114505113,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D15",126.9797,37,"KOR"
114505114,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D16",128.4003,36,"KOR"
114505115,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2781,"2","S",,,"ISS-DIVN-D17",128.5847,35.851398,"KOR"
114505116,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2781,"2","S",,,"ISS-DIVN-D18",126.9797,37.529999,"KOR"
114505117,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2781,"2","S",,,"ISS-DIVN-D19",127.0281,37.443901,"KOR"
114505118,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2781,"2","S",,,"ISS-DIVN-D20",127.0003,37.529999,"KOR"
114505119,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2781,"2","S",,,"ISS-DIVN-D21",127.04,36.959999,"KOR"
114505120,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D22",127.0297,37.7528,"KOR"
114505121,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D23",127.0244,37.749401,"KOR"
114505122,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D24",127.0247,37.749401,"KOR"
114505123,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2781,"2","S",,,"ISS-DIVN-D25",127.08,37.9189,"KOR"
114505124,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2781,"2","S",,,"ISS-DIVN-D26",128.1917,38.1161,"KOR"
114505125,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D27",127.0553,37.920799,"KOR"
114505126,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D28",127.0294,37.740002,"KOR"
114505127,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D29",127.0292,37.740002,"KOR"
114505128,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D30",127.0289,37.740002,"KOR"
114505129,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D31",126.9197,37.720001,"KOR"
114505130,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D32",127.24,38.130001,"KOR"
114505131,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D33",128.5994,35.851398,"KOR"
114505132,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2787,"2","S",,,"ISS-DIVN-D34",126.83,37.779999,"KOR"
114505133,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D35",126.9722,37.9011,"KOR"
114505134,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D36",127.2397,38.130299,"KOR"
114505135,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D37",127.4308,38.169998,"KOR"
114505136,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D38",127.3558,38.0228,"KOR"
114505137,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D39",126.9797,37.540001,"KOR"
114505138,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D40",127.0097,37.919998,"KOR"
114505139,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D41",127.0003,37.48,"KOR"
114505140,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D42",127.1197,38.02,"KOR"
114505141,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D43",127.04,36.959999,"KOR"
114505142,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D44",127.0403,36.959999,"KOR"
114505143,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D45",127.1397,37.380001,"KOR"
114505144,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D46",128.63251,38.066898,"KOR"
114505145,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D47",128.5992,35.851398,"KOR"
114505146,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D48",127.1675,37.881901,"KOR"
114505147,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D49",127.1503,37.380001,"KOR"
114505148,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D50",127.7675,37.9389,"KOR"
114505149,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D51",128.3197,37.950298,"KOR"
114505150,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D52",128.01669,38.128899,"KOR"
114505151,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2788,"2","S",,,"ISS-DIVN-D53",128.6503,35.134998,"KOR"
114505152,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D54",126.9836,37.461102,"KOR"
114505153,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D56",126.95,37.419998,"KOR"
114505154,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D57",127.5297,38.130001,"KOR"
114505155,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D58",127.0197,36.952801,"KOR"
114505156,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D59",126.6458,37.641899,"KOR"
114505157,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D60",128.4003,36.000301,"KOR"
114505158,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D61",128.5994,35.8517,"KOR"
114505159,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D62",128.5994,35.851898,"KOR"
114505160,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D63",128.5994,35.8522,"KOR"
114505161,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D64",126.6811,37.950298,"KOR"
114505162,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D65",128.5847,35.851398,"KOR"
114505163,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D66",127.0197,36.953098,"KOR"
114505164,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D67",127.0197,36.9533,"KOR"
114505165,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D68",127.0197,36.953602,"KOR"
114505166,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D69",127.0197,36.953899,"KOR"
114505167,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D70",127.0697,37.419998,"KOR"
114505168,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D71",127.1422,37.485802,"KOR"
114505169,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D72",127.95,37.380001,"KOR"
114505170,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D73",128.5797,35.830002,"KOR"
114505171,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D74",127.1797,37.25,"KOR"
114505172,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2783,"2","S",,,"ISS-DIVN-D75",127.5697,37.169998,"KOR"
114505173,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D76",127.0297,37.740299,"KOR"
114505174,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D77",126.9806,37.540001,"KOR"
114505175,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D78",127.0394,36.959999,"KOR"
114505176,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D79",127.0406,37.080002,"KOR"
114505177,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","07/30/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D80",128.32001,37.950298,"KOR"
114505179,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"ISS-SD-01",128.60139,35.851398,"KOR"
114505180,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"ISS-SD-02",128.41499,35.997501,"KOR"
114505181,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"ISS-SD-03",127.08,37.919998,"KOR"
114505182,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"ISS-SD-04",127.0797,37.919998,"KOR"
114505183,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"ISS-SD-05",127.0794,37.919998,"KOR"
114505184,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2788,"2","S",,,"ISS-SD-06",127.08,37.919701,"KOR"
114505185,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2788,"2","S",,,"ISS-SD-07",127.08,37.919399,"KOR"
114505186,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2787,"2","S",,,"ISS-SD-08",127.08,37.9203,"KOR"
114505187,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2786,"2","S",,,"ISS-SD-09",128.6017,35.8517,"KOR"
114505188,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2786,"2","S",,,"ISS-SD-10",128.6019,35.851898,"KOR"
114505189,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2786,"2","S",,,"ISS-ST-01",127.0306,36.9617,"KOR"
114505190,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2786,"2","S",,,"ISS-ST-02",127.0306,36.961399,"KOR"
114505191,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2786,"2","S",,,"ISS-ST-03",127.0306,36.961102,"KOR"
114505192,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2786,"2","S",,,"ISS-ST-04",127.0306,36.9608,"KOR"
114505193,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2786,"2","S",,,"ISS-ST-05",127.0583,37.919201,"KOR"
114505194,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2787,"2","S",,,"ISS-ST-06",127.0875,37.923302,"KOR"
114505195,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2787,"2","S",,,"ISS-ST-07",127.0247,37.749699,"KOR"
114505196,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2788,"2","S",,,"ISS-ST-08",127.025,37.749699,"KOR"
114505197,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2789,"2","S",,,"ISS-ST-09",127.0581,37.919201,"KOR"
114505198,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/04/14 00:00:00",2788,"2","S",,,"ISS-ST-10",127.0878,37.923302,"KOR"
114505199,"11.2",,"KOR",,"USASAT-14K",172,"A","N","50","08/14/14 00:00:00",2782,"2","S",,,"ISS-DIVN-D55",128.4908,38.288898,"KOR"
114505201,"11.2",,"KOR",,"KOMPSAT-3A",,"A","N","50","07/16/14 00:00:00",2787,"2","S",,,"KARI-K3AGS-07S",127.3567,36.3792,"KOR"
114505202,"11.2",,"KOR",,"KOMPSAT-3A",,"A","N","50","07/16/14 00:00:00",2787,"2","S",,,"KARI-K3AGS-07X",127.3567,36.3792,"KOR"
114505203,"11.2",,"KOR",,"KOMPSAT-3A",,"A","N","50","07/16/14 00:00:00",2787,"2","S",,,"KARI-K3AGS-09S",127.3542,36.379398,"KOR"
114505204,"11.2",,"KOR",,"KOMPSAT-3A",,"A","N","50","07/16/14 00:00:00",2786,"2","S",,,"KARI-K3AGS-13S",127.3558,36.379398,"KOR"
114505205,"11.2",,"KOR",,"KOMPSAT-3A",,"A","N","50","07/16/14 00:00:00",2787,"2","S",,,"KARI-K3AGS-13X",127.3558,36.379398,"KOR"
114505206,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F01-AS-TYPE-2",124.6322,37.9706,"KOR"
114505207,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F01-MS-TYPE-2",124.6322,37.9706,"KOR"
114505208,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F01-SS-TYPE-2",124.6322,37.9706,"KOR"
114505209,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F02-AS-TYPE-2",126.3628,37.7356,"KOR"
114505210,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F02-MS-TYPE-2",126.3628,37.7356,"KOR"
114505211,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F02-SS-TYPE-2",126.3628,37.7356,"KOR"
114505212,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F03-AS-TYPE-2",127.2197,38.261101,"KOR"
114505213,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F03-MS-TYPE-2",127.2197,38.261101,"KOR"
114505214,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F03-SS-TYPE-2",127.2197,38.261101,"KOR"
114505215,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F04-AS-TYPE-2",128.39391,38.5536,"KOR"
114505216,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F04-MS-TYPE-2",128.39391,38.5536,"KOR"
114505217,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F04-SS-TYPE-2",128.39391,38.5536,"KOR"
114505218,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F05-AS-TYPE-2",130.90829,37.512501,"KOR"
114505219,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2785,"2","S",,,"KX113F05-MS-TYPE-2",130.90829,37.512501,"KOR"
114505220,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F05-SS-TYPE-2",130.90829,37.512501,"KOR"
114505221,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F06-AS-TYPE-2",129.56171,36.052502,"KOR"
114505222,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F06-MS-TYPE-2",129.56171,36.052502,"KOR"
114505223,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F06-SS-TYPE-2",129.56171,36.052502,"KOR"
114505224,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2783,"2","S",,,"KX113F07-AS-TYPE-2",129.09219,35.055,"KOR"
114505225,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2783,"2","S",,,"KX113F07-MS-TYPE-2",129.09219,35.055,"KOR"
114505226,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2783,"2","S",,,"KX113F07-SS-TYPE-2",129.09219,35.055,"KOR"
114505227,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2783,"2","S",,,"KX113F08-AS-TYPE-2",128.6367,34.7103,"KOR"
114505228,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2783,"2","S",,,"KX113F08-MS-TYPE-2",128.6367,34.7103,"KOR"
114505229,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2783,"2","S",,,"KX113F08-SS-TYPE-2",128.6367,34.7103,"KOR"
114505230,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F09-AS-TYPE-2",126.2669,33.114399,"KOR"
114505231,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F09-MS-TYPE-2",126.2669,33.114399,"KOR"
114505232,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F09-SS-TYPE-2",126.2669,33.114399,"KOR"
114505233,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2788,"2","S",,,"KX113F10-AS-TYPE-2",125.1144,34.071899,"KOR"
114505234,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2788,"2","S",,,"KX113F10-MS-TYPE-2",125.1144,34.071899,"KOR"
114505235,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2788,"2","S",,,"KX113F10-SS-TYPE-2",125.1144,34.071899,"KOR"
114505236,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F11-AS-TYPE-2",126.1606,36.834202,"KOR"
114505237,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F11-MS-TYPE-2",126.1606,36.834202,"KOR"
114505238,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","08/04/14 00:00:00",2784,"2","S",,,"KX113F11-SS-TYPE-2",126.1606,36.834202,"KOR"
114505239,"11.2",,"CHN",,"APSTAR-76E",76.5,"M","N","50","08/03/15 00:00:00",2860,"2","S","CHN",,"KELAMAYI_ZSY_9M_KU",84.769997,45.59,"CHN"
114505240,"11.2",,"CHN",,"ASIASAT-EK1",100.5,"A","N","50","07/17/14 00:00:00",2794,"2","S","CHN",,"YINING_100.5E_2.4M",84.8517,45.602798,"CHN"
114505241,"11.2",,"CHN",,"DFH-3-OC",87.5,"A","N","50","07/17/14 00:00:00",2787,"2","S","CHN",,"TACHENG3_87.5E_1.8M",82.9869,46.7453,"CHN"
114505242,"11.2",,"CHN",,"ASIASAT-CK1",105.5,"A","N","50","07/17/14 00:00:00",2788,"2","S","CHN",,"TACHENG2_105.5E_2.4M",82.959999,46.740002,"CHN"
114505243,"11.2",,"CHN",,"ASIASAT-CK1",105.5,"A","N","50","07/17/14 00:00:00",2787,"2","S","CHN",,"TACHENG1_105.5E_3M",82.959999,46.740002,"CHN"
114505244,"11.2",,"CHN",,"DFH-3-OC",87.5,"A","N","50","07/17/14 00:00:00",2787,"2","S","CHN",,"HETIAN1_YD_2.4M_KU",79.995003,36.3717,"CHN"
114505245,"11.2",,"CHN",,"ASIASAT-EK1",100.5,"A","N","50","07/17/14 00:00:00",2793,"2","S","CHN",,"HETIAN2_QX_2.4M_KU",79.945297,37.136902,"CHN"
114505247,"11.2",,"F",,"TELECOM-3B",-5,"A","N","50","09/26/14 00:00:00",2787,"2","S","319a",,"CHIRONGUI GEND MZOUA",45.1022,-12.9256,"MYT"
114505248,"11.2",,"F",,"TELECOM-3B",-5,"A","N","50","09/26/14 00:00:00",2787,"2","S","319d",,"MAMOUDZOU GEND",45.232201,-12.78,"MYT"
114505249,"11.2",,"F",,"TELECOM-3B",-5,"A","N","50","09/26/14 00:00:00",2790,"2","S","319b",,"DZAOUDZI GEND MAR",45.260601,-12.7853,"MYT"
114505250,"11.2",,"F",,"TELECOM-3B",-5,"A","N","50","09/26/14 00:00:00",2790,"2","S","319c",,"DZAOUDZI GEND PREF",45.2561,-12.7828,"MYT"
114505251,"11.2",,"F",,"TELECOM-3B",-5,"A","N","50","09/26/14 00:00:00",2788,"2","S","319G",,"SADA GEND",45.107201,-12.8444,"MYT"
114505252,"11.2",,"F",,"TELECOM-3B",-5,"A","N","50","09/26/14 00:00:00",2788,"2","S","319f",,"PAMANDZI GEND",45.273602,-12.7964,"MYT"
114505253,"11.2",,"F",,"TELECOM-3B",-5,"A","N","50","09/26/14 00:00:00",2787,"2","S","319e",,"MTZAMBORO GEND",45.0667,-12.7,"MYT"
