grp_id,ctry
114706206,"CHN"
114706207,"CHN"
114706208,"CHN"
114706209,"CHN"
114706210,"CHN"
114706211,"CHN"
114706212,"CHN"
114706213,"CHN"
114706214,"CHN"
114706215,"CHN"
114706216,"CHN"
114706217,"CHN"
114713047,"XR1"
114713047,"XR2"
114713047,"XR3"
114713048,"XR1"
114713048,"XR2"
114713048,"XR3"
114713948,"XAA"
114714328,"XAA"
114717421,"USA"
114717422,"AUS"
114717422,"CHL"
114717422,"HWA"
114717422,"USA"
114717423,"AUS"
114717423,"CHL"
114717423,"HWA"
114717423,"USA"
114717495,"J"
114717496,"XAA"
114717497,"J"
114717498,"XAA"
114717499,"XAA"
114719151,"AUS"
114719151,"E"
114719151,"USA"
114719152,"AFS"
114719152,"AUS"
114719152,"E"
114719152,"USA"
114719153,"AUS"
114719153,"E"
114719153,"USA"
114719228,"I"
114719229,"I"
114720511,"AUS"
114720511,"KEN"
114720511,"NMB"
114720512,"CHN"
114720513,"AUS"
114720513,"KEN"
114720513,"NMB"
114720514,"CHN"
114720515,"CHN"
114720516,"CHN"
114720517,"CHN"
114720518,"AUS"
114720518,"KEN"
114720518,"NMB"
114720519,"AUS"
114720519,"KEN"
114720519,"NMB"
114720520,"PAK"
114720521,"CHL"
114720522,"CHL"
114720523,"PAK"
114720524,"CHL"
114720525,"AUS"
114720525,"KEN"
114720525,"NMB"
114720526,"CHL"
114720527,"CHN"
114720528,"CHN"
114720529,"CHN"
114720530,"CHL"
114720531,"PAK"
114720532,"CHL"
114720533,"PAK"
114720544,"AUS"
114720544,"KEN"
114720544,"NMB"
114722791,"CHN"
114722792,"CHN"
114722793,"CHN"
114722794,"CHN"
114722795,"CHN"
114722796,"CHN"
114722877,"B"
114722878,"B"
114723107,"ATA"
114723107,"CAN"
114723107,"D"
114723107,"NOR"
114723108,"ATA"
114723108,"CAN"
114723108,"D"
114723108,"NOR"
114723109,"ATA"
114723109,"CAN"
114723109,"D"
114723109,"NOR"
114723110,"ATA"
114723110,"CAN"
114723110,"D"
114723110,"NOR"
114723111,"ATA"
114723111,"CAN"
114723111,"D"
114723111,"NOR"
114723112,"ATA"
114723112,"CAN"
114723112,"D"
114723112,"NOR"
114728813,"XR1"
114728813,"XR2"
114728813,"XR3"
114728814,"XR1"
114728814,"XR2"
114728814,"XR3"
114728818,"XVE"
114728819,"XR1"
114728819,"XR2"
114728819,"XR3"
114728823,"XVE"
114728824,"XVE"
114728825,"XVE"
114728826,"XVE"
114728827,"XR2"
114728828,"XVE"
114728829,"XVE"
114728830,"XVE"
114729147,"XAA"
114729148,"AFS"
114729148,"G"
114729148,"SNG"
114729148,"UAE"
114729266,"AUS"
114729266,"E"
114729266,"USA"
114729267,"AUS"
114729267,"E"
114729267,"USA"
114729268,"AUS"
114729268,"E"
114729268,"USA"
114729269,"AUS"
114729269,"E"
114729269,"USA"
114729270,"AUS"
114729270,"E"
114729270,"USA"
114729271,"I"
114729272,"I"
114729273,"XAA"
114729274,"XAA"
114734282,"B"
114734282,"E"
114734285,"B"
114734285,"E"
114734287,"B"
114734287,"E"
114734288,"B"
114734288,"E"
114734289,"B"
114734289,"E"
114736346,"I"
114736347,"I"
114736996,"RUS"
114736997,"RUS"
114736998,"RUS"
114736999,"XAA"
114737000,"RUS"
114747224,"XAA"
114747225,"XAA"
114747226,"XAA"
114748502,"USA"
114748503,"USA"
114749148,"XR1"
114749148,"XR3"
114749619,"XAA"
114749620,"XAA"
114749621,"XAA"
114749622,"XAA"
114749623,"XAA"
114749624,"XAA"
114749625,"XAA"
114749626,"XAA"
114749627,"XAA"
114749628,"XAA"
114749629,"XAA"
114749630,"XAA"
114749637,"XAA"
114749638,"XAA"
114749639,"XAA"
114749640,"XAA"
114749641,"XAA"
114749642,"XAA"
114749643,"XAA"
114749644,"XAA"
114749645,"XAA"
114749646,"XAA"
114749647,"XAA"
114749648,"XAA"
114749655,"XAA"
114749656,"XAA"
114749657,"XAA"
114749658,"XAA"
114749659,"XAA"
114749660,"XAA"
114749661,"XAA"
114749662,"XAA"
114749663,"XAA"
114749664,"XAA"
114749665,"XAA"
114749666,"XAA"
114749673,"XAA"
114749674,"XAA"
114749675,"XAA"
114749676,"XAA"
114749677,"XAA"
114749678,"XAA"
114749679,"XAA"
114749680,"XAA"
114749681,"XAA"
114749682,"XAA"
114749683,"XAA"
114749684,"XAA"
114749691,"XAA"
114749692,"XAA"
114749693,"XAA"
114749694,"XAA"
114749695,"XAA"
114749696,"XAA"
114749697,"XAA"
114749698,"XAA"
114749699,"XAA"
114749700,"XAA"
114749701,"XAA"
114749702,"XAA"
114749709,"XAA"
114749710,"XAA"
114749711,"XAA"
114749712,"XAA"
114749713,"XAA"
114749714,"XAA"
114749715,"XAA"
114749716,"XAA"
114749717,"XAA"
114749718,"XAA"
114749719,"XAA"
114749720,"XAA"
114749733,"XAA"
114749734,"XAA"
114749735,"XAA"
114749736,"XAA"
114749737,"XAA"
114749738,"XAA"
114749739,"XAA"
114749740,"XAA"
114749741,"XAA"
114749742,"XAA"
114749743,"XAA"
114749744,"XAA"
114749745,"XAA"
114749746,"XAA"
114749747,"XAA"
114749748,"XAA"
114749749,"XAA"
114749750,"XAA"
114749757,"XAA"
114749758,"XAA"
114749759,"XAA"
114749760,"XAA"
114749761,"XAA"
114749762,"XAA"
114749769,"XAA"
114749770,"XAA"
114749771,"XAA"
114749772,"XAA"
114749773,"XAA"
114749774,"XAA"
114749775,"XAA"
114749776,"XAA"
114749777,"XAA"
114749778,"XAA"
114749779,"XAA"
114749780,"XAA"
114749781,"XAA"
114749782,"XAA"
114749783,"XAA"
114749784,"XAA"
114749785,"XAA"
114749786,"XAA"
114749787,"XAA"
114749788,"XAA"
114749789,"XAA"
114749790,"XAA"
114749791,"XAA"
114749792,"XAA"
114749793,"XAA"
114749794,"XAA"
114749795,"XAA"
114749796,"XAA"
114749797,"XAA"
114749798,"XAA"
114749799,"XAA"
114749800,"XAA"
114749801,"XAA"
114749802,"XAA"
114749803,"XAA"
114749804,"XAA"
114749805,"XAA"
114749806,"XAA"
114749807,"XAA"
114749808,"XAA"
114749809,"XAA"
114749810,"XAA"
114749811,"XAA"
114749812,"XAA"
114749813,"XAA"
114749814,"XAA"
114749815,"XAA"
114749816,"XAA"
114749817,"XAA"
114749818,"XAA"
114749819,"XAA"
114749820,"XAA"
114749821,"XAA"
114749822,"XAA"
114749823,"XAA"
114749824,"XAA"
114749825,"XAA"
114749826,"XAA"
114749827,"XAA"
114749828,"XAA"
114749829,"XAA"
114749830,"XAA"
114749831,"XAA"
114749832,"XAA"
114749833,"XAA"
114749834,"XAA"
114749835,"XAA"
114749836,"XAA"
114749837,"XAA"
114749838,"XAA"
114749839,"XAA"
114749840,"XAA"
114749841,"XAA"
114749842,"XAA"
114749843,"XAA"
114749844,"XAA"
114749845,"XAA"
114749846,"XAA"
114749847,"XAA"
114749848,"XAA"
114749849,"XAA"
114749850,"XAA"
114749851,"XAA"
114749852,"XAA"
114749853,"XAA"
114749854,"XAA"
114749855,"XAA"
114749856,"XAA"
114749857,"XAA"
114749858,"XAA"
114749859,"XAA"
114749860,"XAA"
114749861,"XAA"
114749862,"XAA"
114749863,"XAA"
114749864,"XAA"
114749865,"XAA"
114749866,"XAA"
114749867,"XAA"
114749868,"XAA"
114749869,"XAA"
114749870,"XAA"
114749871,"XAA"
114749872,"XAA"
114749873,"XAA"
114749874,"XAA"
114749875,"XAA"
114749876,"XAA"
114749877,"XAA"
114749878,"XAA"
114749879,"XAA"
114749880,"XAA"
114749881,"XAA"
114749882,"XAA"
114749883,"XAA"
114749884,"XAA"
114749885,"XAA"
114749886,"XAA"
114749887,"XAA"
114749888,"XAA"
114749889,"XAA"
114749890,"XAA"
114749891,"XAA"
114749892,"XAA"
114749893,"XAA"
114749894,"XAA"
114749895,"XAA"
114749896,"XAA"
114749897,"XAA"
114749898,"XAA"
114749899,"XAA"
114749900,"XAA"
114749901,"XAA"
114749902,"XAA"
114749903,"XAA"
114749904,"XAA"
114749905,"XAA"
114749906,"XAA"
114749943,"XAA"
114749944,"XAA"
114749945,"XAA"
114749946,"XAA"
114749947,"XAA"
114749948,"XAA"
114749949,"XAA"
114749950,"XAA"
114749951,"XAA"
114749952,"XAA"
114749953,"XAA"
114749954,"XAA"
114749955,"XAA"
114749956,"XAA"
114749957,"XAA"
114749958,"XAA"
114749959,"XAA"
114749960,"XAA"
114749997,"XAA"
114749998,"XAA"
114749999,"XAA"
114750000,"XAA"
114750001,"XAA"
114750002,"XAA"
114750003,"XAA"
114750004,"XAA"
114750005,"XAA"
114750006,"XAA"
114750007,"XAA"
114750008,"XAA"
114750009,"XAA"
114750010,"XAA"
114750011,"XAA"
114750012,"XAA"
114750013,"XAA"
114750014,"XAA"
114750015,"XAA"
114750016,"XAA"
114750017,"XAA"
114750018,"XAA"
114750019,"XAA"
114750020,"XAA"
114750021,"XAA"
114750022,"XAA"
114750023,"XAA"
114750024,"XAA"
114750025,"XAA"
114750026,"XAA"
114750027,"XAA"
114750028,"XAA"
114750029,"XAA"
114750030,"XAA"
114750031,"XAA"
114750032,"XAA"
114750033,"XAA"
114750034,"XAA"
114750035,"XAA"
114750036,"XAA"
114750037,"XAA"
114750038,"XAA"
114750039,"XAA"
114750040,"XAA"
114750041,"XAA"
114750042,"XAA"
114750043,"XAA"
114750044,"XAA"
114750045,"XAA"
114750046,"XAA"
114750047,"XAA"
114750048,"XAA"
114750049,"XAA"
114750050,"XAA"
114750051,"XAA"
114750052,"XAA"
114750053,"XAA"
114750054,"XAA"
114750055,"XAA"
114750056,"XAA"
114750057,"XAA"
114750058,"XAA"
114750059,"XAA"
114750060,"XAA"
114750061,"XAA"
114750062,"XAA"
114750063,"XAA"
114750064,"XAA"
114750065,"XAA"
114750066,"XAA"
114750067,"XAA"
114750068,"XAA"
114750069,"XAA"
114750070,"XAA"
114750071,"XAA"
114750072,"XAA"
114750073,"XAA"
114750074,"XAA"
114750075,"XAA"
114750076,"XAA"
114750077,"XAA"
114750078,"XAA"
114750079,"XAA"
114750080,"XAA"
114750081,"XAA"
114750082,"XAA"
114750083,"XAA"
114750084,"XAA"
114750085,"XAA"
114750086,"XAA"
114750087,"XAA"
114750088,"XAA"
114750089,"XAA"
114750090,"XAA"
114750091,"XAA"
114750092,"XAA"
114750093,"XAA"
114750094,"XAA"
114750095,"XAA"
114750096,"XAA"
114750097,"XAA"
114750098,"XAA"
114750099,"XAA"
114750100,"XAA"
114750101,"XAA"
114750102,"XAA"
114750103,"XAA"
114750104,"XAA"
114750105,"XAA"
114750106,"XAA"
114750107,"XAA"
114750108,"XAA"
114750109,"XAA"
114750110,"XAA"
114750111,"XAA"
114750112,"XAA"
114750113,"XAA"
114750114,"XAA"
114750115,"XAA"
114750116,"XAA"
114750117,"XAA"
114750118,"XAA"
114750119,"XAA"
114750120,"XAA"
114750121,"XAA"
114750122,"XAA"
114750123,"XAA"
114750124,"XAA"
114750125,"XAA"
114750126,"XAA"
114750127,"XAA"
114750128,"XAA"
114750129,"XAA"
114750130,"XAA"
114750131,"XAA"
114750132,"XAA"
114750133,"XAA"
114750134,"XAA"
114750141,"XR2"
114750142,"XR2"
114750143,"XR2"
114750144,"XR2"
114750145,"XR2"
114750146,"XR2"
114750147,"XR2"
114750148,"XR2"
114750149,"XR2"
114750150,"XR2"
114750151,"XR2"
114750152,"XR2"
114750153,"XR2"
114750154,"XR2"
114750155,"XR2"
114750156,"XR2"
114750157,"XR2"
114750158,"XR2"
114750159,"XAA"
114750160,"XAA"
114750161,"XAA"
114750162,"XAA"
114750163,"XAA"
114750164,"XAA"
114750165,"XAA"
114750166,"XAA"
114750167,"XAA"
114750168,"XAA"
114750169,"XAA"
114750170,"XAA"
114750171,"XAA"
114750172,"XAA"
114750173,"XAA"
114750174,"XAA"
114750175,"XAA"
114750176,"XAA"
114750177,"XAA"
114750178,"XAA"
114750179,"XR2"
114750180,"XR1"
114750180,"XR2"
114750181,"XAA"
114750182,"XAA"
114750183,"XR2"
114750184,"XR1"
114750184,"XR2"
114750185,"XAA"
114750186,"XAA"
114750187,"XR2"
114750188,"XR1"
114750188,"XR2"
114750189,"XAA"
114750190,"XAA"
114750191,"XR2"
114750192,"XR1"
114750192,"XR2"
114750193,"XAA"
114750194,"XAA"
114750195,"XR2"
114750196,"XR1"
114750196,"XR2"
114750197,"XAA"
114750198,"XAA"
114750199,"XR2"
114750200,"XR1"
114750200,"XR2"
114750201,"XAA"
114750202,"XAA"
114750203,"XR2"
114750204,"XR1"
114750204,"XR2"
114750205,"XAA"
114750206,"XAA"
114750207,"XR2"
114750208,"XR1"
114750208,"XR2"
114750209,"XAA"
114750210,"XAA"
114750211,"XR2"
114750212,"XR1"
114750212,"XR2"
114750213,"XAA"
114750214,"XAA"
114750215,"XR2"
114750216,"XR1"
114750216,"XR2"
114750217,"XAA"
114750218,"XAA"
114750219,"XR2"
114750220,"XR1"
114750220,"XR2"
114750221,"XAA"
114750222,"XAA"
114750223,"XR2"
114750224,"XR1"
114750224,"XR2"
114750249,"XAA"
114750251,"XAA"
114750253,"XAA"
114750255,"XAA"
114750257,"XAA"
114750259,"XAA"
114750261,"XAA"
114750263,"XAA"
114750265,"XAA"
114750267,"XAA"
114750269,"XAA"
114750271,"XAA"
114750273,"XAA"
114750275,"XAA"
114750277,"XAA"
114750279,"XAA"
114750281,"XAA"
114750283,"XAA"
114750285,"XAA"
114750286,"XAA"
114750287,"XAA"
114750288,"XAA"
114750289,"XAA"
114750290,"XAA"
114750291,"XAA"
114750292,"XAA"
114750293,"XAA"
114750294,"XAA"
114750295,"XAA"
114750296,"XAA"
114750297,"XAA"
114750298,"XAA"
114750299,"XAA"
114750300,"XAA"
114750301,"XAA"
114750302,"XAA"
114750375,"XAA"
114750376,"XAA"
114750377,"XAA"
114750378,"XAA"
114750379,"XAA"
114750380,"XAA"
114750381,"XAA"
114750382,"XAA"
114750383,"XAA"
114750384,"XAA"
114750385,"XAA"
114750386,"XAA"
114750387,"XAA"
114750388,"XAA"
114750389,"XAA"
114750390,"XAA"
114750391,"XAA"
114750392,"XAA"
114750393,"XAA"
114750394,"XAA"
114750395,"XAA"
114750396,"XAA"
114750397,"XAA"
114750398,"XAA"
114750399,"XAA"
114750400,"XAA"
114750401,"XAA"
114750402,"XAA"
114750403,"XAA"
114750404,"XAA"
114750405,"XAA"
114750406,"XAA"
114750407,"XAA"
114750408,"XAA"
114750409,"XAA"
114750410,"XAA"
114750411,"XAA"
114750412,"XAA"
114750413,"XAA"
114750414,"XAA"
114750415,"XAA"
114750416,"XAA"
114750417,"XAA"
114750418,"XAA"
114750419,"XAA"
114750420,"XAA"
114750421,"XAA"
114750422,"XAA"
114750423,"XAA"
114750424,"XAA"
114750425,"XAA"
114750426,"XAA"
114750427,"XAA"
114750428,"XAA"
114750502,"XAA"
114750504,"XAA"
114750506,"XAA"
114750508,"XAA"
114750510,"XAA"
114750512,"XAA"
114750514,"XAA"
114750516,"XAA"
114750518,"XAA"
114750520,"XAA"
114750522,"XAA"
114750524,"XAA"
114750526,"XAA"
114750528,"XAA"
114750530,"XAA"
114750532,"XAA"
114750534,"XAA"
114750536,"XAA"
114750537,"XAA"
114750538,"XAA"
114750539,"XAA"
114750540,"XAA"
114750541,"XAA"
114750542,"XAA"
114750543,"XAA"
114750544,"XAA"
114750545,"XAA"
114750546,"XAA"
114750547,"XAA"
114750548,"XAA"
114750549,"XAA"
114750550,"XAA"
114750551,"XR2"
114750552,"XR1"
114750552,"XR2"
114750553,"XAA"
114750554,"XAA"
114750555,"XR2"
114750556,"XR1"
114750556,"XR2"
114750557,"XAA"
114750558,"XAA"
114750559,"XR2"
114750560,"XR1"
114750560,"XR2"
114750561,"XAA"
114750562,"XAA"
114750563,"XR2"
114750564,"XR1"
114750564,"XR2"
114750565,"XAA"
114750566,"XAA"
114750567,"XR2"
114750568,"XR1"
114750568,"XR2"
114750569,"XAA"
114750570,"XAA"
114750571,"XR2"
114750572,"XR1"
114750572,"XR2"
114750573,"XAA"
114750574,"XAA"
114750575,"XR2"
114750576,"XR1"
114750576,"XR2"
114750577,"XAA"
114750578,"XAA"
114750579,"XR2"
114750580,"XR1"
114750580,"XR2"
114750581,"XAA"
114750582,"XAA"
114750583,"XR2"
114750584,"XR1"
114750584,"XR2"
114750585,"XAA"
114750586,"XAA"
114750587,"XR2"
114750588,"XR1"
114750588,"XR2"
114750589,"XAA"
114750590,"XAA"
114750591,"XR2"
114750592,"XR1"
114750592,"XR2"
114750593,"XAA"
114750594,"XAA"
114750595,"XR2"
114750596,"XR1"
114750596,"XR2"
114750597,"XAA"
114750598,"XAA"
114750599,"XR2"
114750600,"XR1"
114750600,"XR2"
114750601,"XAA"
114750602,"XAA"
114750603,"XR2"
114750604,"XR1"
114750604,"XR2"
114750605,"XAA"
114750606,"XAA"
114750607,"XR2"
114750608,"XR1"
114750608,"XR2"
114750609,"XAA"
114750610,"XAA"
114750611,"XR2"
114750612,"XR1"
114750612,"XR2"
114750613,"XAA"
114750614,"XAA"
114750615,"XR2"
114750616,"XR1"
114750616,"XR2"
114750617,"XAA"
114750618,"XAA"
114750619,"XR2"
114750620,"XR1"
114750620,"XR2"
114750621,"XAA"
114750622,"XAA"
114750623,"XAA"
114750624,"XAA"
114750625,"XAA"
114750626,"XAA"
114750629,"XAA"
114750630,"XAA"
114750631,"XAA"
114750632,"XAA"
114750633,"XAA"
114750634,"XAA"
114750635,"XAA"
114750636,"XAA"
114750637,"XAA"
114750638,"XAA"
114750639,"XAA"
114750640,"XAA"
114750641,"XAA"
114750642,"XAA"
114750643,"XAA"
114750644,"XAA"
114750645,"XAA"
114750646,"XAA"
114750647,"XAA"
114750648,"XAA"
114750649,"XAA"
114750650,"XAA"
114750651,"XAA"
114750652,"XAA"
114750653,"XAA"
114750654,"XAA"
114750655,"XAA"
114750656,"XAA"
114750657,"XAA"
114750658,"XAA"
114750659,"XAA"
114750660,"XAA"
114750661,"XAA"
114750662,"XAA"
114750663,"XAA"
114750664,"XAA"
114750665,"XAA"
114750666,"XAA"
114750667,"XAA"
114750668,"XAA"
114750669,"XAA"
114750670,"XAA"
114750671,"XAA"
114750672,"XAA"
114750673,"XAA"
114750674,"XAA"
114750675,"XAA"
114750676,"XAA"
114750677,"XAA"
114750678,"XAA"
114750679,"XAA"
114750680,"XAA"
114750681,"XAA"
114750682,"XAA"
114750683,"XAA"
114750684,"XAA"
114750685,"XAA"
114750686,"XAA"
114750687,"XAA"
114750688,"XAA"
114750689,"XAA"
114750690,"XAA"
114750691,"XAA"
114750692,"XAA"
114750693,"XAA"
114750694,"XAA"
114750695,"XAA"
114750696,"XAA"
114750697,"XAA"
114750698,"XAA"
114750699,"XAA"
114750700,"XAA"
114750740,"XR1"
114750740,"XR3"
114750741,"XR1"
114750741,"XR3"
114750742,"XR1"
114750742,"XR3"
114750743,"XR1"
114750743,"XR3"
114750744,"XR1"
114750744,"XR3"
114750745,"XR1"
114750745,"XR3"
114750746,"XR1"
114750746,"XR3"
114750747,"XR1"
114750747,"XR3"
114750748,"XR1"
114750748,"XR3"
114750749,"XR1"
114750749,"XR3"
114750750,"XR1"
114750750,"XR3"
114750751,"XR1"
114750751,"XR3"
114750752,"XR1"
114750752,"XR3"
114750753,"XR1"
114750753,"XR3"
114750754,"XR1"
114750754,"XR3"
114750755,"XR1"
114750755,"XR3"
114750756,"XR1"
114750756,"XR3"
114750757,"XR1"
114750757,"XR3"
114750763,"XR1"
114750763,"XR3"
114750764,"XR1"
114750764,"XR3"
114750765,"XR1"
114750765,"XR3"
114750766,"XR1"
114750766,"XR3"
114750767,"XR1"
114750767,"XR3"
114750768,"XR1"
114750768,"XR3"
114750769,"XR1"
114750769,"XR3"
114750770,"XR1"
114750770,"XR3"
114750771,"XR1"
114750771,"XR3"
114750772,"XR1"
114750772,"XR3"
114750773,"XR1"
114750773,"XR3"
114750774,"XR1"
114750774,"XR3"
114750795,"XR2"
114750796,"XR2"
114750797,"XR2"
114750798,"XR2"
114750799,"XR2"
114750800,"XR2"
114750801,"XR3"
114750802,"XR3"
114750803,"XR3"
114750804,"XR3"
114750805,"XR3"
114750806,"XR3"
114750807,"XR1"
114750807,"XR3"
114750808,"XR1"
114750808,"XR3"
114750809,"XR1"
114750809,"XR3"
114750810,"XR1"
114750810,"XR3"
114750811,"XR1"
114750811,"XR3"
114750812,"XR1"
114750812,"XR3"
114750813,"XR2"
114750814,"XR2"
114750815,"XR2"
114750816,"XR2"
114750817,"XR2"
114750818,"XR2"
114750819,"XR3"
114750820,"XR3"
114750821,"XR3"
114750822,"XR3"
114750823,"XR3"
114750824,"XR3"
114750825,"XR1"
114750825,"XR3"
114750826,"XR1"
114750826,"XR3"
114750827,"XR1"
114750827,"XR3"
114750828,"XR1"
114750828,"XR3"
114750829,"XR1"
114750829,"XR3"
114750830,"XR1"
114750830,"XR3"
114751046,"XR1"
114751046,"XR3"
114751047,"XR1"
114751047,"XR3"
114751048,"XR1"
114751048,"XR3"
114751049,"XR1"
114751049,"XR3"
114751050,"XR1"
114751050,"XR3"
114751051,"XR1"
114751051,"XR3"
114751052,"XR1"
114751052,"XR3"
114751053,"XR1"
114751053,"XR3"
114751054,"XR1"
114751054,"XR3"
114751055,"XR1"
114751055,"XR3"
114751056,"XR1"
114751056,"XR3"
114751057,"XR1"
114751057,"XR3"
114751058,"XR1"
114751058,"XR3"
114751059,"XR1"
114751059,"XR3"
114751060,"XR1"
114751060,"XR3"
114751061,"XR1"
114751061,"XR3"
114751062,"XR1"
114751062,"XR3"
114751063,"XR1"
114751063,"XR3"
114751064,"XR2"
114751065,"XR2"
114751066,"XR2"
114751067,"XR2"
114751068,"XR2"
114751069,"XR2"
114751070,"XR2"
114751071,"XR2"
114751072,"XR2"
114751073,"XR2"
114751074,"XR2"
114751075,"XR2"
114751076,"XR2"
114751077,"XR2"
114751078,"XR2"
114751079,"XR2"
114751080,"XR2"
114751081,"XR2"
114751082,"XR3"
114751083,"XR3"
114751084,"XR3"
114751085,"XR3"
114751086,"XR3"
114751087,"XR3"
114751390,"XR1"
114751390,"XR3"
114751391,"XR1"
114751391,"XR3"
114751392,"XR1"
114751392,"XR3"
114751393,"XR1"
114751393,"XR3"
114751394,"XR1"
114751394,"XR3"
114751395,"XR1"
114751395,"XR3"
114751396,"XR3"
114751397,"XR3"
114751398,"XR3"
114751399,"XR3"
114751400,"XR3"
114751401,"XR3"
114751402,"XR1"
114751402,"XR3"
114751403,"XR1"
114751403,"XR3"
114751404,"XR1"
114751404,"XR3"
114751405,"XR1"
114751405,"XR3"
114751406,"XR1"
114751406,"XR3"
114751407,"XR1"
114751407,"XR3"
114751408,"XR3"
114751409,"XR3"
114751410,"XR3"
114751411,"XR3"
114751412,"XR3"
114751413,"XR3"
114751414,"XR1"
114751414,"XR3"
114751415,"XR1"
114751415,"XR3"
114751416,"XR1"
114751416,"XR3"
114751417,"XR1"
114751417,"XR3"
114751418,"XR1"
114751418,"XR3"
114751419,"XR1"
114751419,"XR3"
114751420,"XR1"
114751420,"XR3"
114751421,"XR1"
114751421,"XR3"
114751422,"XR1"
114751422,"XR3"
114751423,"XR1"
114751423,"XR3"
114751424,"XR1"
114751424,"XR3"
114751425,"XR1"
114751425,"XR3"
114751426,"XR1"
114751426,"XR3"
114751427,"XR1"
114751427,"XR3"
114751428,"XR1"
114751428,"XR3"
114751429,"XR1"
114751429,"XR3"
114751430,"XR1"
114751430,"XR3"
114751431,"XR1"
114751431,"XR3"
114751432,"XR1"
114751432,"XR3"
114751433,"XR1"
114751433,"XR3"
114751434,"XR1"
114751434,"XR3"
114751435,"XR1"
114751435,"XR3"
114751436,"XR1"
114751436,"XR3"
114751437,"XR1"
114751437,"XR3"
114751439,"XAX"
114751446,"XAA"
114751447,"XAA"
114751448,"XAA"
114751449,"XAA"
114751450,"XAA"
114751451,"XAA"
114751452,"XAA"
114751453,"XAA"
114751454,"XAA"
114751455,"XAA"
114751456,"XAA"
114751457,"XAA"
114751458,"XAA"
114751459,"XAA"
114751460,"XAA"
114751461,"XAA"
114751462,"XAA"
114751463,"XAA"
114751464,"XAA"
114751465,"XAA"
114751466,"XAA"
114751467,"XAA"
114751468,"XAA"
114751469,"XAA"
114751470,"XAA"
114751471,"XAA"
114751472,"XAA"
114751473,"XAA"
114751474,"XAA"
114751475,"XAA"
114751476,"XAA"
114751477,"XAA"
114751478,"XR2"
114751479,"XR2"
114751480,"XR2"
114751481,"XR2"
114751482,"XR2"
114751483,"XR2"
114751484,"XR2"
114751485,"XR2"
114751486,"XR2"
114751487,"XR2"
114751488,"XR2"
114751489,"XR2"
114751490,"XR2"
114751491,"XR2"
114751492,"XR2"
114751493,"XR2"
114751494,"XR2"
114751495,"XR2"
114751496,"XR2"
114751497,"XR2"
114751498,"XR2"
114751499,"XR2"
114751500,"XR2"
114751501,"XR2"
114751502,"XR2"
114751503,"XR2"
114751504,"XR2"
114751505,"XR2"
114751506,"XR2"
114751507,"XR2"
114751508,"XR2"
114751509,"XR2"
114751510,"XAA"
114751511,"XAA"
114751512,"XAA"
114751513,"XAA"
114751514,"XAA"
114751515,"XAA"
114751516,"XAA"
114751517,"XAA"
114751518,"XAA"
114751519,"XAA"
114751520,"XAA"
114751521,"XAA"
114751522,"XAA"
114751523,"XAA"
114751524,"XAA"
114751525,"XAA"
114751526,"XAA"
114751527,"XAA"
114751528,"XAA"
114751529,"XAA"
114751530,"XAA"
114751531,"XAA"
114751532,"XAA"
114751533,"XAA"
114751534,"XAA"
114751535,"XAA"
114751536,"XAA"
114751537,"XAA"
114751538,"XAA"
114751539,"XAA"
114751540,"XAA"
114751541,"XAA"
114751542,"XAA"
114751543,"XAA"
114751544,"XAA"
114751545,"XAA"
114751546,"XAA"
114751547,"XAA"
114751548,"XAA"
114751549,"XAA"
114751550,"XAA"
114751551,"XAA"
114751552,"XAA"
114751553,"XAA"
114751554,"XAA"
114751555,"XAA"
114751556,"XAA"
114751557,"XAA"
114751558,"XAA"
114751559,"XAA"
114751560,"XAA"
114751561,"XAA"
114751562,"XAA"
114751563,"XAA"
114751564,"XAA"
114751565,"XAA"
114751574,"XAA"
114751575,"XAA"
114751576,"XAA"
114751577,"XAA"
114751578,"XAA"
114751579,"XAA"
114751580,"XAA"
114751581,"XAA"
114751582,"XR2"
114751583,"XR2"
114751584,"XR2"
114751585,"XR2"
114751586,"XR2"
114751587,"XR2"
114751588,"XR2"
114751589,"XR2"
114751590,"XAA"
114751591,"XAA"
114751592,"XAA"
114751593,"XAA"
114751594,"XAA"
114751595,"XAA"
114751596,"XAA"
114751597,"XAA"
114751598,"XR2"
114751599,"XR2"
114751600,"XR2"
114751601,"XR2"
114751602,"XR2"
114751603,"XR2"
114751604,"XR2"
114751605,"XR2"
114751606,"XAA"
114751607,"XAA"
114751608,"XAA"
114751609,"XAA"
114751610,"XAA"
114751611,"XAA"
114751612,"XAA"
114751613,"XAA"
114751614,"XR2"
114751615,"XR2"
114751616,"XR2"
114751617,"XR2"
114751618,"XR2"
114751619,"XR2"
114751620,"XR2"
114751621,"XR2"
114751622,"XAA"
